Pattern_name,total_count,ben_counts,mal_counts,ben_percent,mal_percent,percent_diff_ben,percent_diff_mal
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),315,46,269,0.676470588,0.840625,0,0.164154412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegCloseKey'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'LocalAlloc'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'HeapFree'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'HeapAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'; 'GetCurrentThreadId'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),312,46,266,0.676470588,0.83125,0,0.154779412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'; 'RegCloseKey'),319,46,273,0.676470588,0.853125,0,0.176654412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'; 'LocalFree'),317,46,271,0.676470588,0.846875,0,0.170404412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'; 'LocalAlloc'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'; 'HeapFree'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'; 'HeapAlloc'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'; 'GetCurrentThreadId'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'; 'RegOpenKeyExW'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'; 'RegOpenKeyExA'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'; 'RegCloseKey'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'; 'LocalAlloc'),315,47,268,0.691176471,0.8375,0,0.146323529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'; 'HeapFree'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'; 'HeapAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'; 'GetCurrentThreadId'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'; 'RegQueryValueExW'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'; 'RegCloseKey'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'; 'LocalFree'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'; 'LocalAlloc'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'; 'HeapAlloc'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'; 'GetCurrentThreadId'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExW'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegOpenKeyExA'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'RegCloseKey'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'LocalAlloc'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'HeapAlloc'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'; 'GetCurrentThreadId'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'LoadLibraryA'),311,45,266,0.661764706,0.83125,0,0.169485294
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'LoadLibraryA'),311,45,266,0.661764706,0.83125,0,0.169485294
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'LoadLibraryA'),311,45,266,0.661764706,0.83125,0,0.169485294
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'; 'GetCurrentThreadId'),330,47,283,0.691176471,0.884375,0,0.193198529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'; 'GetCurrentThreadId'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'; 'GetCurrentThreadId'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegQueryValueExW'; 'RegCloseKey'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegQueryValueExW'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegQueryValueExW'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),315,46,269,0.676470588,0.840625,0,0.164154412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'RegCloseKey'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'LocalAlloc'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'HeapFree'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'HeapAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'; 'GetCurrentThreadId'),311,47,264,0.691176471,0.825,0,0.133823529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),312,46,266,0.676470588,0.83125,0,0.154779412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'; 'RegCloseKey'),319,46,273,0.676470588,0.853125,0,0.176654412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'; 'LocalFree'),317,46,271,0.676470588,0.846875,0,0.170404412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'; 'LocalAlloc'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'; 'HeapFree'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'; 'HeapAlloc'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'; 'GetCurrentThreadId'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'; 'RegOpenKeyExW'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'; 'RegOpenKeyExA'),313,46,267,0.676470588,0.834375,0,0.157904412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'; 'RegCloseKey'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'; 'LocalFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'; 'LocalAlloc'),315,47,268,0.691176471,0.8375,0,0.146323529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'; 'HeapFree'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'; 'HeapAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'; 'GetCurrentThreadId'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'; 'RegQueryValueExW'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'; 'RegCloseKey'),316,46,270,0.676470588,0.84375,0,0.167279412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'; 'LocalFree'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'; 'LocalAlloc'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'; 'HeapFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'; 'HeapAlloc'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'; 'GetCurrentThreadId'),311,46,265,0.676470588,0.828125,0,0.151654412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'RegOpenKeyExW'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'RegOpenKeyExA'),312,46,266,0.676470588,0.83125,0,0.154779412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'RegCloseKey'),318,47,271,0.691176471,0.846875,0,0.155698529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'LocalFree'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'LocalAlloc'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'HeapFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'HeapAlloc'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'; 'GetCurrentThreadId'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'; 'GetCurrentThreadId'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'RegOpenKeyExW'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'RegOpenKeyExA'),321,46,275,0.676470588,0.859375,0,0.182904412
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'RegCloseKey'),322,47,275,0.691176471,0.859375,0,0.168198529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'LocalFree'),320,47,273,0.691176471,0.853125,0,0.161948529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'LocalAlloc'),321,47,274,0.691176471,0.85625,0,0.165073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'; 'GetCurrentThreadId'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'HeapAlloc'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'GetCurrentThreadId'; 'RegCloseKey'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'GetCurrentThreadId'; 'LocalFree'),314,47,267,0.691176471,0.834375,0,0.143198529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'GetCurrentThreadId'; 'LocalAlloc'),315,47,268,0.691176471,0.8375,0,0.146323529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'GetCurrentThreadId'; 'HeapFree'),315,47,268,0.691176471,0.8375,0,0.146323529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'GetCurrentThreadId'; 'HeapAlloc'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'GetCurrentThreadId'; 'GetCurrentThreadId'),313,47,266,0.691176471,0.83125,0,0.140073529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'; 'GetCurrentThreadId'),319,47,272,0.691176471,0.85,0,0.158823529
('HeapAlloc'; 'HeapFree'; 'GetCurrentThreadId'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapFree'),332,47,285,0.691176471,0.890625,0,0.199448529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'RegCloseKey'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'RegCloseKey'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'RegCloseKey'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapFree'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapFree'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapAlloc'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapAlloc'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegCloseKey'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'HeapFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'HeapAlloc'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegQueryValueExW'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegCloseKey'),316,47,269,0.691176471,0.840625,0,0.149448529
('HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'LocalFree'),312,47,265,0.691176471,0.828125,0,0.136948529
('HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'HeapFree'),317,47,270,0.691176471,0.84375,0,0.152573529
('HeapAlloc'; 'HeapAlloc'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'HeapAlloc'),318,47,271,0.691176471,0.846875,0,0.155698529
